"CHR" "START" "END" "MUTZ3_EVI1" "MUTZ3_CTBP2" "MUTZ3_H3K27Ac" "MUTZ3_H3K27Me3" "MUTZ3_H3K9Me3" "MUTZ3_MYB" "MUTZ3_P300" "MUTZ3_RUNX1" "MUTZ3_ERG" "MUTZ3_CTCF" "MUTZ3_GATA2"
"39" "chr1" 2691767 2692167 37.4128586063817 24.480850838367 8.80905654516547 6.0075830860935 4.71269647471156 14.2280544503197 13.6173049019912 0 18.4683052697436 14.4540094168689 6.6861794900438
"40" "chr1" 2756849 2757249 94.6489482653985 71.4024816119038 140.944904722647 28.5360196589441 6.59777506459618 68.8454247596113 136.173049019912 372.831139066612 94.020463191422 166.221108293992 56.3549414160835
"41" "chr1" 2762416 2762816 354.026154573821 150.965246836597 136.540376450065 21.0265408013273 4.71269647471156 216.174633745179 813.633967893973 1386.67020144073 167.893684270396 10.8405070626517 759.35895636926
"42" "chr1" 2805042 2805442 88.7857390808163 73.4425525151011 118.922263359734 12.015166172187 19.7933251937885 35.3406513766004 238.302835784846 317.233513065451 73.8732210789744 5.42025353132584 52.5342674217727
"43" "chr1" 2890450 2890850 31.5496494217995 20.4007090319725 83.6860371790719 28.5360196589441 6.59777506459618 7.34351197435853 47.6605671569691 49.0567288245543 36.9366105394872 5.42025353132584 28.6550549573306
"44" "chr1" 2929107 2929507 97.7201530763701 57.1219852895231 30.8316979080791 42.0530816026545 11.3104715393077 18.8177494342937 51.0648933824669 101.383906237412 75.5521579216784 46.9755306048239 21.0137069687091
"45" "chr1" 2986227 2986627 30.7120481097163 10.2003545159863 83.6860371790719 99.1251209205428 25.4485609634424 14.2280544503197 20.4259573529868 0 1.67893684270396 14.4540094168689 1.91033699715537
"46" "chr1" 3010474 3010874 46.3472726019355 51.0017725799313 35.2362261806619 28.5360196589441 8.4828536544808 37.6354988685875 204.259573529868 582.139848718044 85.6257789779022 1.80675117710861 34.3860659487967
"47" "chr1" 3087545 3087945 80.9681268347067 30.6010635479588 880.905654516547 16.5208534867571 1.88507858988462 70.2223332548035 173.620637500387 441.510559420988 48.689168438415 3.61350235421723 419.318970875604
"48" "chr1" 3138747 3139147 69.8001093402644 30.6010635479588 96.8996219968201 28.5360196589441 5.65523576965387 38.5534378653823 85.1081556374448 206.038261063128 43.6523579103031 1.80675117710861 8.59651648719917
"49" "chr1" 3186602 3187002 41.0424642920754 12.2404254191835 4.40452827258273 27.0341238874208 8.4828536544808 8.26145097115335 44.2562409314713 19.6226915298217 15.1104315843357 0 8.59651648719917
"50" "chr1" 3338180 3338580 60.5864949073495 20.4007090319725 13.2135848177482 37.5473942880844 10.3679322443654 17.8998104374989 6.80865245099559 3.27044858830362 28.5419263259674 3.61350235421723 15.282695977243
"51" "chr1" 3371148 3371548 24.290438050412 48.9617016767341 621.038486434165 46.5587689172246 12.25301083425 22.9484749198704 47.6605671569691 268.176784240897 80.5889684497903 0 9.55168498577686
"52" "chr1" 3514160 3514560 93.2529460785932 59.1620561927203 502.116223074432 21.0265408013273 5.65523576965387 90.8759606826869 428.945104412722 1062.89579119868 300.52969484401 3.61350235421723 127.99257880941
"53" "chr1" 3807506 3807906 82.643329458873 40.8014180639451 8.80905654516547 13.5170619437104 0 27.5381699038445 81.703829411947 258.365438475986 25.1840526405595 39.7485258963895 70.6824688947488
"54" "chr1" 3816921 3817321 68.4041071534591 32.641134451156 347.957733534036 13.5170619437104 3.77015717976924 61.9608822836501 122.555744117921 349.937998948487 75.5521579216784 0 76.4134798862149
"55" "chr1" 4796364 4796764 80.1305255226235 61.2021270959176 4.40452827258273 31.5398112019909 8.4828536544808 63.3377907788424 129.364396568916 696.60554930867 80.5889684497903 5.42025353132584 497.642787758974
"56" "chr1" 5758318 5758718 33.5040524833269 6.12021270959176 0 15.0189577152338 14.1380894241347 6.42557297756372 27.2346098039823 35.9749344713398 15.1104315843357 3.61350235421723 67.8169633990157
"57" "chr1" 5810282 5810682 38.5296603558259 42.8414889671423 39.6407544532446 22.5284365728506 10.3679322443654 7.80248147275594 34.0432622549779 19.6226915298217 25.1840526405595 5.42025353132584 8.59651648719917
"58" "chr1" 5831114 5831514 122.848192438865 40.8014180639451 180.585659175892 16.5208534867571 7.54031435953849 33.5047733830108 211.068225980863 206.038261063128 100.736210562238 3.61350235421723 116.530556826478
"59" "chr1" 6052283 6052683 40.4840634173533 34.6812053543533 938.164522060122 19.5246450298039 0 90.4169911842895 85.1081556374448 412.076522126256 78.9100316070863 3.61350235421723 5.73101099146611
"60" "chr1" 6086691 6087091 81.2473272720677 87.7230488374819 858.883013153633 34.5436027450376 12.25301083425 20.194657929486 71.4908507354537 45.7862802362506 35.2576736967833 3.61350235421723 41.0722454388405
"61" "chr1" 6097292 6097692 247.092387064536 44.8815598703396 26.4271696354964 30.0379154304675 5.65523576965387 45.4379803413434 91.9168080884404 274.717681417504 68.8364105508625 3.61350235421723 27.6998864587529
"62" "chr1" 6173158 6173558 35.4584555448543 16.320567225578 17.6181130903309 27.0341238874208 18.8507858988462 14.6870239487171 27.2346098039823 22.8931401181253 13.4314947416317 5.42025353132584 72.5928058919041
"63" "chr1" 6295776 6296176 26.5240415493005 20.4007090319725 2162.62338183812 33.0417069735143 16.9657073089616 55.5353093060864 85.1081556374448 300.881270123933 100.736210562238 1.80675117710861 12.4171904815099
"64" "chr1" 6305050 6305450 32.6664511712437 48.9617016767341 22.0226413629137 12.015166172187 2.82761788482693 47.7328278333305 64.6821982844581 29.4340372947326 45.331294753007 81.3038029698876 42.0274139374182
"65" "chr1" 6445609 6446009 25.4072397998562 18.3606381287753 30.8316979080791 16.5208534867571 17.9082466039039 6.42557297756372 30.6389360294801 35.9749344713398 8.39468421351982 1.80675117710861 10.5068534843545
"66" "chr1" 6569282 6569682 41.8800656041586 18.3606381287753 110.113206814568 40.5511858311311 10.3679322443654 12.39217645673 57.8735458334625 111.195252002323 53.7259789665269 0 27.6998864587529
"67" "chr1" 6640607 6641007 28.4784446108279 20.4007090319725 515.32980789218 16.5208534867571 1.88507858988462 33.5047733830108 30.6389360294801 42.515831647947 41.9734210675991 30.7147700108464 41.0722454388405
"68" "chr1" 6651292 6651692 38.808860793187 12.2404254191835 92.4950937242374 25.5322281158974 3.77015717976924 20.6536274278834 30.6389360294801 196.226915298217 40.2944842248952 3.61350235421723 20.0585384701314
"69" "chr1" 6662679 6663079 49.4184774129072 22.4407799351698 1911.56527030091 31.5398112019909 12.25301083425 37.1765293701901 132.768722794414 343.39710177188 36.9366105394872 0 11.4620219829322
"70" "chr1" 6780022 6780422 44.3928695404081 24.480850838367 0 7.50947885761688 4.71269647471156 25.2433224118575 40.8519147059735 39.2453830596434 23.5051157978555 527.571343715715 32.4757289516413
"71" "chr1" 6803421 6803821 88.7857390808163 93.8432615470736 273.080752900129 19.5246450298039 14.1380894241347 40.3893158589719 95.3211343139382 398.994727773041 73.8732210789744 16.2607605939775 42.0274139374182
"72" "chr1" 6844659 6845059 55.0024861601283 28.5609926447615 2620.69432218673 22.5284365728506 5.65523576965387 112.447527107365 173.620637500387 421.887867891167 83.9468421351982 0 38.2067399431074
"73" "chr1" 6986045 6986445 49.6976778502682 10.2003545159863 4.40452827258273 19.5246450298039 4.71269647471156 5.04866448237149 10.2129786764934 13.0817943532145 5.03681052811189 1.80675117710861 2.86550549573306
"74" "chr1" 7135448 7135848 28.4784446108279 57.1219852895231 4.40452827258273 19.5246450298039 6.59777506459618 14.2280544503197 27.2346098039823 19.6226915298217 15.1104315843357 0 28.6550549573306
"75" "chr1" 7168371 7168771 73.7089154633192 24.480850838367 0 16.5208534867571 16.9657073089616 12.8511459551274 51.0648933824669 284.529027182415 23.5051157978555 5.42025353132584 24.8343809630198
"76" "chr1" 7180663 7181063 17.3104271163856 12.2404254191835 0 31.5398112019909 5.65523576965387 22.9484749198704 3.40432622549779 6.54089717660723 8.39468421351982 61.4295400216928 12.4171904815099
"77" "chr1" 7709113 7709513 70.0793097776254 14.2804963223808 96.8996219968201 34.5436027450376 7.54031435953849 42.684163350959 320.006665196793 503.649082598757 90.6625895060141 5.42025353132584 134.678758299454
"78" "chr1" 7831298 7831698 35.1792551074932 32.641134451156 1193.62716186992 45.0568731457013 6.59777506459618 57.8301567980735 71.4908507354537 277.988130005807 85.6257789779022 0 20.0585384701314
"79" "chr1" 7916420 7916820 110.004972320257 32.641134451156 8.80905654516547 7.50947885761688 5.65523576965387 15.6049629455119 17.021631127489 9.81134576491085 31.8998000113753 65.0430423759101 23.8792124644421
"80" "chr1" 7959874 7960274 60.3072944699884 53.0418434831286 48.4498109984101 13.5170619437104 25.4485609634424 37.1765293701901 44.2562409314713 245.283644122771 38.6155473821912 1.80675117710861 143.275274786653
"81" "chr1" 7962687 7963087 129.549002935531 51.0017725799313 30.8316979080791 12.015166172187 4.71269647471156 25.7022919102549 47.6605671569691 91.5725604725013 40.2944842248952 193.322375950622 20.0585384701314
"82" "chr1" 8002395 8002795 82.9225298962341 112.203899675849 299.507922535626 16.5208534867571 4.71269647471156 49.1097363285227 119.151417892423 206.038261063128 104.094084247646 27.1012676566292 37.2515714445297
"83" "chr1" 8014035 8014435 52.2104817865177 36.7212762575505 590.206788526086 24.030332344374 13.1955501291924 71.5992417499957 149.790353921903 650.81926907242 125.920263202797 3.61350235421723 126.082241812255
"84" "chr1" 8309895 8310295 32.1080502965216 71.4024816119038 0 16.5208534867571 2.82761788482693 27.0792004054471 95.3211343139382 477.485493892328 30.2208631686714 5.42025353132584 1398.36668191773
"85" "chr1" 8483710 8484110 66.7289045292927 40.8014180639451 1960.01508129932 37.5473942880844 8.4828536544808 58.7480957948683 88.5124818629426 320.503961653754 107.451957933054 0 30.5653919544859
"86" "chr1" 8487592 8487992 107.212967946646 44.8815598703396 8.80905654516547 3.00379154304675 5.65523576965387 150.54199547435 245.111488235841 1396.48154720564 25.1840526405595 3.61350235421723 506.239304246173
"87" "chr1" 8499002 8499402 61.4240962194326 18.3606381287753 8.80905654516547 6.0075830860935 2.82761788482693 73.4351197435853 85.1081556374448 225.66095259295 35.2576736967833 7.22700470843445 219.688754672868
"88" "chr1" 8585930 8586330 149.093033550805 38.7613471607478 17.6181130903309 18.0227492582805 4.71269647471156 154.213751461529 302.985034069304 287.799475770718 28.5419263259674 3.61350235421723 143.275274786653
"89" "chr1" 8685731 8686131 46.0680721645745 18.3606381287753 4.40452827258273 6.0075830860935 3.77015717976924 24.3253834150626 23.8302835784846 68.679420354376 8.39468421351982 12.6472582397603 54.4446044189281
"90" "chr1" 8763348 8763748 65.3329023424874 40.8014180639451 1294.93131213932 39.0492900596078 4.71269647471156 61.5019127852527 122.555744117921 307.42216730054 63.7996000227507 16.2607605939775 181.48201472976
"91" "chr1" 8772776 8773176 87.668937331372 24.480850838367 0 4.50568731457013 1.88507858988462 177.1622263814 166.811985049392 402.265176361345 48.689168438415 3.61350235421723 56.3549414160835
"92" "chr1" 8856884 8857284 153.281040111221 57.1219852895231 4.40452827258273 6.0075830860935 2.82761788482693 27.5381699038445 102.129786764934 68.679420354376 35.2576736967833 7.22700470843445 80.2341538805256
"93" "chr1" 8904444 8904844 47.4640743513798 14.2804963223808 79.2815089064892 7.50947885761688 13.1955501291924 35.7996208749979 54.4692196079647 163.522429415181 36.9366105394872 5.42025353132584 47.7584249288843
"94" "chr1" 8908385 8908785 27.6408432987447 10.2003545159863 101.304150269403 16.5208534867571 7.54031435953849 22.9484749198704 108.938439215929 225.66095259295 18.4683052697436 5.42025353132584 63.9962894047049
"95" "chr1" 8918170 8918570 689.625080281812 244.80850838367 57.2588675435755 12.015166172187 13.1955501291924 443.364535451896 857.890208825444 2145.41427392717 191.398800068252 9.03375588554306 2131.93608882539
"96" "chr1" 8938950 8939350 42.1592660415197 42.8414889671423 2382.84979546726 16.5208534867571 5.65523576965387 104.186076136212 214.472552206361 555.976260011615 110.809831618462 5.42025353132584 58.2652784132388
"97" "chr1" 9007224 9007624 81.5265277094288 61.2021270959176 158.563017812978 10.5132704006636 21.6784037836732 51.8635533189071 156.599006372898 186.415569533306 99.0572737195339 0 222.554260168601
"98" "chr1" 9030887 9031287 129.26980249817 87.7230488374819 4.40452827258273 19.5246450298039 2.82761788482693 27.5381699038445 34.0432622549779 176.604223768395 68.8364105508625 28.9080188337378 24.8343809630198
"99" "chr1" 9047967 9048367 51.6520809117956 6.12021270959176 4.40452827258273 16.5208534867571 1.88507858988462 28.9150783990367 78.2995031864492 42.515831647947 30.2208631686714 558.286113726561 29.6102234559083
"100" "chr1" 9098307 9098707 34.062453358049 12.2404254191835 4.40452827258273 21.0265408013273 0.942539294942311 21.1125969262808 27.2346098039823 13.0817943532145 40.2944842248952 1.80675117710861 14.3275274786653
"101" "chr1" 9129607 9130007 248.767589688702 57.1219852895231 246.653583264633 15.0189577152338 6.59777506459618 59.6660347916631 74.8951769609515 258.365438475986 57.0838526519348 41.5552770734981 112.709882832167
"102" "chr1" 9135156 9135556 334.482123958547 118.324112385441 96.8996219968201 7.50947885761688 1.88507858988462 64.2557297756372 194.046594853374 323.774410242058 45.331294753007 9.03375588554306 541.580538693548
"103" "chr1" 9154008 9154408 49.4184774129072 48.9617016767341 162.967546085561 13.5170619437104 16.0231680140193 95.0066861682635 88.5124818629426 284.529027182415 41.9734210675991 57.8160376674756 149.961454276697
"104" "chr1" 9170721 9171121 55.0024861601283 32.641134451156 22.0226413629137 22.5284365728506 1.88507858988462 36.7175598717927 71.4908507354537 124.277046355537 21.8261789551515 419.166273089198 84.0548278748363
"105" "chr1" 9189226 9189626 17.0312266790245 24.480850838367 167.372074358144 15.0189577152338 4.71269647471156 30.7509563926264 78.2995031864492 88.3021118841977 30.2208631686714 0 15.282695977243
"106" "chr1" 9202365 9202765 66.1705036545706 57.1219852895231 4.40452827258273 7.50947885761688 5.65523576965387 13.3101154535248 10.2129786764934 19.6226915298217 35.2576736967833 339.669221296419 49.6687619260397
"107" "chr1" 9299711 9300111 112.238575819145 83.6429070310874 52.8543392709928 22.5284365728506 8.4828536544808 121.167947576916 241.707162010343 918.996053313316 120.883452674685 18.0675117710861 285.595381074728
"108" "chr1" 9327061 9327461 48.3016756634629 34.6812053543533 30.8316979080791 27.0341238874208 6.59777506459618 37.6354988685875 105.534112990432 65.4089717660723 53.7259789665269 215.003390075925 34.3860659487967
"109" "chr1" 9335594 9335994 30.4328476723553 18.3606381287753 26.4271696354964 30.0379154304675 2.82761788482693 15.6049629455119 27.2346098039823 215.849606828039 21.8261789551515 7.22700470843445 80.2341538805256
"110" "chr1" 9362687 9363087 87.9481377687331 32.641134451156 4.40452827258273 18.0227492582805 5.65523576965387 12.39217645673 3.40432622549779 9.81134576491085 38.6155473821912 12.6472582397603 14.3275274786653
"111" "chr1" 9433618 9434018 33.7832529206879 32.641134451156 17.6181130903309 12.015166172187 6.59777506459618 26.1612614086523 44.2562409314713 29.4340372947326 40.2944842248952 5.42025353132584 30.5653919544859
"112" "chr1" 9458386 9458786 31.8288498591605 16.320567225578 30.8316979080791 16.5208534867571 11.3104715393077 14.6870239487171 40.8519147059735 35.9749344713398 40.2944842248952 7.22700470843445 16.2378644758207
"113" "chr1" 9470825 9471225 118.101785003727 63.2421979991148 0 16.5208534867571 17.9082466039039 86.2862656987128 279.154750490819 899.373361783495 43.6523579103031 9.03375588554306 1116.59197483731
"114" "chr1" 9486354 9486754 500.606384188376 130.564537804624 44.0452827258273 15.0189577152338 5.65523576965387 211.584938761205 578.735458334625 1628.6833969752 263.593084304522 3.61350235421723 339.084816995078
"115" "chr1" 9488772 9489172 112.517776256506 83.6429070310874 92.4950937242374 24.030332344374 3.77015717976924 106.480923628199 78.2995031864492 307.42216730054 50.3681052811189 0 44.8929194331512
"116" "chr1" 9508669 9509069 115.588981067478 24.480850838367 48.4498109984101 13.5170619437104 3.77015717976924 21.1125969262808 47.6605671569691 45.7862802362506 6.71574737081586 16.2607605939775 25.7895494615975
"117" "chr1" 9555250 9555650 68.4041071534591 71.4024816119038 88.0905654516547 25.5322281158974 2.82761788482693 27.9971394022419 54.4692196079647 235.47229835786 80.5889684497903 142.73334299158 45.8480879317289
"118" "chr1" 9600436 9600836 36.0168564195764 28.5609926447615 105.708678541986 18.0227492582805 0.942539294942311 23.4074444182678 30.6389360294801 29.4340372947326 45.331294753007 5.42025353132584 41.0722454388405
"119" "chr1" 9648725 9649125 23.1736363009678 24.480850838367 2145.00526874779 27.0341238874208 7.54031435953849 74.8120282387776 88.5124818629426 284.529027182415 68.8364105508625 7.22700470843445 21.0137069687091
"120" "chr1" 9653453 9653853 96.8825517642869 18.3606381287753 273.080752900129 16.5208534867571 9.42539294942311 30.7509563926264 112.342765441427 156.981532238574 40.2944842248952 5.42025353132584 84.0548278748363
"121" "chr1" 9689780 9690180 88.5065386434552 55.0819143863258 660.67924088741 16.5208534867571 6.59777506459618 180.833982368579 194.046594853374 405.535624949649 97.3783368768299 3.61350235421723 47.7584249288843
"122" "chr1" 9764676 9765076 55.8400874722115 40.8014180639451 52.8543392709928 18.0227492582805 26.3911002583847 47.2738583349331 85.1081556374448 578.86940012974 60.4417263373427 14.4540094168689 86.9203333705694
"123" "chr1" 9777574 9777974 93.5321465159542 46.9216307735368 832.455843518136 25.5322281158974 11.3104715393077 133.560124033646 265.537445588828 784.907661192868 171.251557955804 0 91.6961758634578
"124" "chr1" 9790537 9790937 37.6920590437428 42.8414889671423 39.6407544532446 22.5284365728506 16.0231680140193 22.0305359230756 34.0432622549779 49.0567288245543 21.8261789551515 9.03375588554306 13.3723589800876
"125" "chr1" 9883762 9884162 37.4128586063817 53.0418434831286 3338.63243061771 36.045498516561 12.25301083425 29.8330173958315 71.4908507354537 88.3021118841977 62.1206631800467 0 17.1930329743983
"126" "chr1" 9970230 9970630 34.9000546701322 14.2804963223808 2061.31923156872 27.0341238874208 3.77015717976924 83.5324487083283 71.4908507354537 804.53035272269 73.8732210789744 0 39.1619084416851
"127" "chr1" 10092702 10093102 56.6776887842947 83.6429070310874 458.070940348604 12.015166172187 2.82761788482693 85.368326701918 166.811985049392 477.485493892328 107.451957933054 83.1105541469962 65.9066264018603
"128" "chr1" 10134396 10134796 108.050569258729 99.9634742566654 13.2135848177482 4.50568731457013 2.82761788482693 55.5353093060864 30.6389360294801 245.283644122771 41.9734210675991 3.61350235421723 74.5031428890595
"129" "chr1" 10270420 10270820 19.544030615274 53.0418434831286 2581.05356773348 25.5322281158974 4.71269647471156 65.6326382708294 88.5124818629426 232.201849769557 85.6257789779022 90.3375588554306 47.7584249288843
"130" "chr1" 10458773 10459173 75.9425189622076 38.7613471607478 885.310182789129 27.0341238874208 2.82761788482693 136.772910522428 302.985034069304 726.039586603403 147.746442157949 0 69.7273003961711
"131" "chr1" 10475189 10475589 67.2873054040148 40.8014180639451 154.158489540396 18.0227492582805 4.71269647471156 63.3377907788424 112.342765441427 372.831139066612 87.3047158206061 21.6810141253034 111.754714333589
"132" "chr1" 10490295 10490695 44.1136691030471 32.641134451156 497.711694801849 19.5246450298039 15.080628719077 71.1402722515983 125.960070343418 215.849606828039 50.3681052811189 106.598319449408 28.6550549573306
"133" "chr1" 10532353 10532753 60.0280940326274 38.7613471607478 339.14867698887 37.5473942880844 12.25301083425 86.7452351971102 129.364396568916 242.013195534468 127.599200045501 3.61350235421723 52.5342674217727
"134" "chr1" 10567466 10567866 39.088061230548 32.641134451156 8.80905654516547 7.50947885761688 2.82761788482693 19.2767189326912 13.6173049019912 68.679420354376 13.4314947416317 471.562057225348 56.3549414160835
"135" "chr1" 10570961 10571361 105.816965759841 59.1620561927203 4.40452827258273 6.0075830860935 3.77015717976924 167.982836413451 64.6821982844581 147.170186473663 47.010231595711 10.8405070626517 167.154487251095
"136" "chr1" 10575662 10576062 84.5977325204004 20.4007090319725 4.40452827258273 15.0189577152338 1.88507858988462 33.0458038846134 68.0865245099559 104.654354825716 43.6523579103031 1.80675117710861 125.127073313677
